Geography,Date,Type,Percent Change from Baseline,ID Geography
California,8/6/20,Parks,15,04000US06
California,8/7/20,Parks,14,04000US06
California,2/15/20,Transit Stations,1,04000US06
California,2/16/20,Transit Stations,1,04000US06
California,2/17/20,Transit Stations,-12,04000US06
California,2/18/20,Transit Stations,3,04000US06
California,2/19/20,Transit Stations,1,04000US06
California,2/20/20,Transit Stations,1,04000US06
California,2/21/20,Transit Stations,0,04000US06
California,2/22/20,Transit Stations,-4,04000US06
California,2/23/20,Transit Stations,3,04000US06
California,2/24/20,Transit Stations,1,04000US06
California,2/25/20,Transit Stations,3,04000US06
California,2/26/20,Transit Stations,3,04000US06
California,2/27/20,Transit Stations,3,04000US06
California,2/28/20,Transit Stations,2,04000US06
California,2/29/20,Transit Stations,1,04000US06
California,3/1/20,Transit Stations,-1,04000US06
California,3/2/20,Transit Stations,0,04000US06
California,3/3/20,Transit Stations,2,04000US06
California,3/4/20,Transit Stations,-1,04000US06
California,3/5/20,Transit Stations,-1,04000US06
California,3/6/20,Transit Stations,-4,04000US06
California,3/7/20,Transit Stations,-6,04000US06
California,3/8/20,Transit Stations,-4,04000US06
California,3/9/20,Transit Stations,-7,04000US06
California,3/10/20,Transit Stations,-13,04000US06
California,3/11/20,Transit Stations,-10,04000US06
California,3/12/20,Transit Stations,-18,04000US06
California,3/13/20,Transit Stations,-21,04000US06
California,3/14/20,Transit Stations,-24,04000US06
California,3/15/20,Transit Stations,-23,04000US06
California,3/16/20,Transit Stations,-31,04000US06
California,3/17/20,Transit Stations,-34,04000US06
California,3/18/20,Transit Stations,-39,04000US06
California,3/19/20,Transit Stations,-43,04000US06
California,3/20/20,Transit Stations,-46,04000US06
California,3/21/20,Transit Stations,-47,04000US06
California,3/22/20,Transit Stations,-52,04000US06
California,3/23/20,Transit Stations,-52,04000US06
California,3/24/20,Transit Stations,-52,04000US06
California,3/25/20,Transit Stations,-52,04000US06
California,3/26/20,Transit Stations,-53,04000US06
California,3/27/20,Transit Stations,-54,04000US06
California,3/28/20,Transit Stations,-53,04000US06
California,3/29/20,Transit Stations,-54,04000US06
California,3/30/20,Transit Stations,-53,04000US06
California,3/31/20,Transit Stations,-52,04000US06
California,4/1/20,Transit Stations,-51,04000US06
California,4/2/20,Transit Stations,-54,04000US06
California,4/3/20,Transit Stations,-53,04000US06
California,4/4/20,Transit Stations,-54,04000US06
California,4/5/20,Transit Stations,-59,04000US06
California,4/6/20,Transit Stations,-60,04000US06
California,4/7/20,Transit Stations,-57,04000US06
