Geography,Date,Type,Percent Change from Baseline,ID Geography
Minnesota,5/9/20,Retail and Recreation,-36,04000US27
Minnesota,5/10/20,Retail and Recreation,-30,04000US27
Minnesota,5/11/20,Retail and Recreation,-30,04000US27
Minnesota,5/12/20,Retail and Recreation,-28,04000US27
Minnesota,5/13/20,Retail and Recreation,-30,04000US27
Minnesota,5/14/20,Retail and Recreation,-30,04000US27
Minnesota,5/15/20,Retail and Recreation,-30,04000US27
Minnesota,5/16/20,Retail and Recreation,-38,04000US27
Minnesota,5/17/20,Retail and Recreation,-39,04000US27
Minnesota,5/18/20,Retail and Recreation,-23,04000US27
Minnesota,5/19/20,Retail and Recreation,-21,04000US27
Minnesota,5/20/20,Retail and Recreation,-19,04000US27
Minnesota,5/21/20,Retail and Recreation,-23,04000US27
Minnesota,5/22/20,Retail and Recreation,-26,04000US27
Minnesota,5/23/20,Retail and Recreation,-35,04000US27
Minnesota,5/24/20,Retail and Recreation,-26,04000US27
Minnesota,5/25/20,Retail and Recreation,-26,04000US27
Minnesota,5/26/20,Retail and Recreation,-24,04000US27
Minnesota,5/27/20,Retail and Recreation,-19,04000US27
Minnesota,5/28/20,Retail and Recreation,-24,04000US27
Minnesota,5/29/20,Retail and Recreation,-30,04000US27
Minnesota,5/30/20,Retail and Recreation,-35,04000US27
Minnesota,5/31/20,Retail and Recreation,-26,04000US27
Minnesota,6/1/20,Retail and Recreation,-13,04000US27
Minnesota,6/2/20,Retail and Recreation,-19,04000US27
Minnesota,6/3/20,Retail and Recreation,-10,04000US27
Minnesota,6/4/20,Retail and Recreation,-15,04000US27
Minnesota,6/5/20,Retail and Recreation,-17,04000US27
Minnesota,6/6/20,Retail and Recreation,-26,04000US27
Minnesota,6/7/20,Retail and Recreation,-16,04000US27
Minnesota,6/8/20,Retail and Recreation,-12,04000US27
Minnesota,6/9/20,Retail and Recreation,-16,04000US27
Minnesota,6/10/20,Retail and Recreation,-7,04000US27
Minnesota,6/11/20,Retail and Recreation,-10,04000US27
Minnesota,6/12/20,Retail and Recreation,-13,04000US27
Minnesota,6/13/20,Retail and Recreation,-19,04000US27
Minnesota,6/14/20,Retail and Recreation,-10,04000US27
Minnesota,6/15/20,Retail and Recreation,-7,04000US27
Minnesota,6/16/20,Retail and Recreation,-6,04000US27
Minnesota,6/17/20,Retail and Recreation,-5,04000US27
Minnesota,6/18/20,Retail and Recreation,-12,04000US27
Minnesota,6/19/20,Retail and Recreation,-11,04000US27
Minnesota,6/20/20,Retail and Recreation,-18,04000US27
Minnesota,6/21/20,Retail and Recreation,-11,04000US27
Minnesota,6/22/20,Retail and Recreation,-7,04000US27
Minnesota,6/23/20,Retail and Recreation,-6,04000US27
Minnesota,6/24/20,Retail and Recreation,-4,04000US27
Minnesota,6/25/20,Retail and Recreation,-8,04000US27
Minnesota,6/26/20,Retail and Recreation,-12,04000US27
Minnesota,6/27/20,Retail and Recreation,-19,04000US27
Minnesota,6/28/20,Retail and Recreation,-12,04000US27
Minnesota,6/29/20,Retail and Recreation,-6,04000US27
Minnesota,6/30/20,Retail and Recreation,-1,04000US27
Minnesota,7/1/20,Retail and Recreation,2,04000US27
Minnesota,7/2/20,Retail and Recreation,2,04000US27
Minnesota,7/3/20,Retail and Recreation,-9,04000US27
Minnesota,7/4/20,Retail and Recreation,-40,04000US27
Minnesota,7/5/20,Retail and Recreation,-18,04000US27
Minnesota,7/6/20,Retail and Recreation,-4,04000US27
Minnesota,7/7/20,Retail and Recreation,-5,04000US27
Minnesota,7/8/20,Retail and Recreation,-5,04000US27
Minnesota,7/9/20,Retail and Recreation,-8,04000US27
Minnesota,7/10/20,Retail and Recreation,-11,04000US27
Minnesota,7/11/20,Retail and Recreation,-19,04000US27
Minnesota,7/12/20,Retail and Recreation,-7,04000US27
Minnesota,7/13/20,Retail and Recreation,-5,04000US27
Minnesota,7/14/20,Retail and Recreation,-6,04000US27
Minnesota,7/15/20,Retail and Recreation,-2,04000US27
Minnesota,7/16/20,Retail and Recreation,-7,04000US27
Minnesota,7/17/20,Retail and Recreation,-12,04000US27
Minnesota,7/18/20,Retail and Recreation,-21,04000US27
Minnesota,7/19/20,Retail and Recreation,-7,04000US27
Minnesota,7/20/20,Retail and Recreation,-6,04000US27
Minnesota,7/21/20,Retail and Recreation,-5,04000US27
Minnesota,7/22/20,Retail and Recreation,-4,04000US27
Minnesota,7/23/20,Retail and Recreation,-7,04000US27
Minnesota,7/24/20,Retail and Recreation,-12,04000US27
Minnesota,7/25/20,Retail and Recreation,-21,04000US27
Minnesota,7/26/20,Retail and Recreation,-11,04000US27
Minnesota,7/27/20,Retail and Recreation,-6,04000US27
Minnesota,7/28/20,Retail and Recreation,-6,04000US27
Minnesota,7/29/20,Retail and Recreation,-3,04000US27
Minnesota,7/30/20,Retail and Recreation,-7,04000US27
Minnesota,7/31/20,Retail and Recreation,-10,04000US27
Minnesota,8/1/20,Retail and Recreation,-18,04000US27
Minnesota,8/2/20,Retail and Recreation,-8,04000US27
Minnesota,8/3/20,Retail and Recreation,-4,04000US27
Minnesota,8/4/20,Retail and Recreation,-5,04000US27
Minnesota,8/5/20,Retail and Recreation,-4,04000US27
Minnesota,8/6/20,Retail and Recreation,-7,04000US27
Minnesota,8/7/20,Retail and Recreation,-11,04000US27
Minnesota,2/15/20,Grocery and Pharmacy,2,04000US27
Minnesota,2/16/20,Grocery and Pharmacy,2,04000US27
Minnesota,2/17/20,Grocery and Pharmacy,-1,04000US27
Minnesota,2/18/20,Grocery and Pharmacy,-1,04000US27
Minnesota,2/19/20,Grocery and Pharmacy,-2,04000US27
Minnesota,2/20/20,Grocery and Pharmacy,-2,04000US27
Minnesota,2/21/20,Grocery and Pharmacy,3,04000US27
Minnesota,2/22/20,Grocery and Pharmacy,5,04000US27
Minnesota,2/23/20,Grocery and Pharmacy,8,04000US27
Minnesota,2/24/20,Grocery and Pharmacy,3,04000US27
Minnesota,2/25/20,Grocery and Pharmacy,2,04000US27
Minnesota,2/26/20,Grocery and Pharmacy,2,04000US27
Minnesota,2/27/20,Grocery and Pharmacy,1,04000US27
Minnesota,2/28/20,Grocery and Pharmacy,3,04000US27
Minnesota,2/29/20,Grocery and Pharmacy,6,04000US27
Minnesota,3/1/20,Grocery and Pharmacy,11,04000US27
Minnesota,3/2/20,Grocery and Pharmacy,4,04000US27
Minnesota,3/3/20,Grocery and Pharmacy,7,04000US27
Minnesota,3/4/20,Grocery and Pharmacy,5,04000US27
Minnesota,3/5/20,Grocery and Pharmacy,1,04000US27
Minnesota,3/6/20,Grocery and Pharmacy,6,04000US27
Minnesota,3/7/20,Grocery and Pharmacy,9,04000US27
Minnesota,3/8/20,Grocery and Pharmacy,12,04000US27
Minnesota,3/9/20,Grocery and Pharmacy,3,04000US27
Minnesota,3/10/20,Grocery and Pharmacy,4,04000US27
Minnesota,3/11/20,Grocery and Pharmacy,7,04000US27
Minnesota,3/12/20,Grocery and Pharmacy,14,04000US27
Minnesota,3/13/20,Grocery and Pharmacy,20,04000US27
Minnesota,3/14/20,Grocery and Pharmacy,15,04000US27
Minnesota,3/15/20,Grocery and Pharmacy,19,04000US27
Minnesota,3/16/20,Grocery and Pharmacy,20,04000US27
Minnesota,3/17/20,Grocery and Pharmacy,15,04000US27
Minnesota,3/18/20,Grocery and Pharmacy,2,04000US27
Minnesota,3/19/20,Grocery and Pharmacy,-6,04000US27
Minnesota,3/20/20,Grocery and Pharmacy,4,04000US27
Minnesota,3/21/20,Grocery and Pharmacy,-9,04000US27
Minnesota,3/22/20,Grocery and Pharmacy,-19,04000US27
Minnesota,3/23/20,Grocery and Pharmacy,-11,04000US27
Minnesota,3/24/20,Grocery and Pharmacy,-14,04000US27
Minnesota,3/25/20,Grocery and Pharmacy,-8,04000US27
Minnesota,3/26/20,Grocery and Pharmacy,-5,04000US27
Minnesota,3/27/20,Grocery and Pharmacy,-8,04000US27
Minnesota,3/28/20,Grocery and Pharmacy,-38,04000US27
Minnesota,3/29/20,Grocery and Pharmacy,-35,04000US27
Minnesota,3/30/20,Grocery and Pharmacy,-21,04000US27
Minnesota,3/31/20,Grocery and Pharmacy,-17,04000US27
Minnesota,4/1/20,Grocery and Pharmacy,-15,04000US27
Minnesota,4/2/20,Grocery and Pharmacy,-18,04000US27
Minnesota,4/3/20,Grocery and Pharmacy,-22,04000US27
Minnesota,4/4/20,Grocery and Pharmacy,-15,04000US27
Minnesota,4/5/20,Grocery and Pharmacy,-18,04000US27
Minnesota,4/6/20,Grocery and Pharmacy,-18,04000US27
Minnesota,4/7/20,Grocery and Pharmacy,-13,04000US27
Minnesota,4/8/20,Grocery and Pharmacy,-14,04000US27
Minnesota,4/9/20,Grocery and Pharmacy,-14,04000US27
Minnesota,4/10/20,Grocery and Pharmacy,-7,04000US27
Minnesota,4/11/20,Grocery and Pharmacy,-2,04000US27
Minnesota,4/12/20,Grocery and Pharmacy,-59,04000US27
Minnesota,4/13/20,Grocery and Pharmacy,-20,04000US27
Minnesota,4/14/20,Grocery and Pharmacy,-19,04000US27
Minnesota,4/15/20,Grocery and Pharmacy,-12,04000US27
Minnesota,4/16/20,Grocery and Pharmacy,-13,04000US27
Minnesota,4/17/20,Grocery and Pharmacy,-13,04000US27
Minnesota,4/18/20,Grocery and Pharmacy,-11,04000US27
Minnesota,4/19/20,Grocery and Pharmacy,-13,04000US27
Minnesota,4/20/20,Grocery and Pharmacy,-16,04000US27
Minnesota,4/21/20,Grocery and Pharmacy,-12,04000US27
Minnesota,4/22/20,Grocery and Pharmacy,-9,04000US27
Minnesota,4/23/20,Grocery and Pharmacy,-12,04000US27
Minnesota,4/24/20,Grocery and Pharmacy,-10,04000US27
Minnesota,4/25/20,Grocery and Pharmacy,-6,04000US27
Minnesota,4/26/20,Grocery and Pharmacy,-10,04000US27
Minnesota,4/27/20,Grocery and Pharmacy,-8,04000US27
Minnesota,4/28/20,Grocery and Pharmacy,-14,04000US27
Minnesota,4/29/20,Grocery and Pharmacy,-6,04000US27
Minnesota,4/30/20,Grocery and Pharmacy,-4,04000US27
Minnesota,5/1/20,Grocery and Pharmacy,-1,04000US27
Minnesota,5/2/20,Grocery and Pharmacy,2,04000US27
Minnesota,5/3/20,Grocery and Pharmacy,-1,04000US27
Minnesota,5/4/20,Grocery and Pharmacy,-2,04000US27
Minnesota,5/5/20,Grocery and Pharmacy,1,04000US27
Minnesota,5/6/20,Grocery and Pharmacy,0,04000US27
Minnesota,5/7/20,Grocery and Pharmacy,0,04000US27
Minnesota,5/8/20,Grocery and Pharmacy,2,04000US27
Minnesota,5/9/20,Grocery and Pharmacy,4,04000US27
Minnesota,5/10/20,Grocery and Pharmacy,2,04000US27
Minnesota,5/11/20,Grocery and Pharmacy,-5,04000US27
Minnesota,5/12/20,Grocery and Pharmacy,-2,04000US27
Minnesota,5/13/20,Grocery and Pharmacy,-4,04000US27
Minnesota,5/14/20,Grocery and Pharmacy,-1,04000US27
Minnesota,5/15/20,Grocery and Pharmacy,1,04000US27
Minnesota,5/16/20,Grocery and Pharmacy,-4,04000US27
Minnesota,5/17/20,Grocery and Pharmacy,-14,04000US27
Minnesota,5/18/20,Grocery and Pharmacy,0,04000US27
Minnesota,5/19/20,Grocery and Pharmacy,3,04000US27
Minnesota,5/20/20,Grocery and Pharmacy,6,04000US27
Minnesota,5/21/20,Grocery and Pharmacy,5,04000US27
Minnesota,5/22/20,Grocery and Pharmacy,6,04000US27
Minnesota,5/23/20,Grocery and Pharmacy,1,04000US27
Minnesota,5/24/20,Grocery and Pharmacy,1,04000US27
Minnesota,5/25/20,Grocery and Pharmacy,-4,04000US27
Minnesota,5/26/20,Grocery and Pharmacy,1,04000US27
Minnesota,5/27/20,Grocery and Pharmacy,5,04000US27
Minnesota,5/28/20,Grocery and Pharmacy,1,04000US27
Minnesota,5/29/20,Grocery and Pharmacy,1,04000US27
Minnesota,5/30/20,Grocery and Pharmacy,6,04000US27
Minnesota,5/31/20,Grocery and Pharmacy,1,04000US27
Minnesota,6/1/20,Grocery and Pharmacy,6,04000US27
Minnesota,6/2/20,Grocery and Pharmacy,3,04000US27
Minnesota,6/3/20,Grocery and Pharmacy,12,04000US27
Minnesota,6/4/20,Grocery and Pharmacy,10,04000US27
Minnesota,6/5/20,Grocery and Pharmacy,10,04000US27
Minnesota,6/6/20,Grocery and Pharmacy,6,04000US27
Minnesota,6/7/20,Grocery and Pharmacy,8,04000US27
Minnesota,6/8/20,Grocery and Pharmacy,6,04000US27
Minnesota,6/9/20,Grocery and Pharmacy,3,04000US27
Minnesota,6/10/20,Grocery and Pharmacy,6,04000US27
Minnesota,6/11/20,Grocery and Pharmacy,7,04000US27
Minnesota,6/12/20,Grocery and Pharmacy,7,04000US27
Minnesota,6/13/20,Grocery and Pharmacy,6,04000US27
Minnesota,6/14/20,Grocery and Pharmacy,5,04000US27
Minnesota,6/15/20,Grocery and Pharmacy,5,04000US27
Minnesota,6/16/20,Grocery and Pharmacy,9,04000US27
Minnesota,6/17/20,Grocery and Pharmacy,9,04000US27
Minnesota,6/18/20,Grocery and Pharmacy,4,04000US27
Minnesota,6/19/20,Grocery and Pharmacy,10,04000US27
Minnesota,6/20/20,Grocery and Pharmacy,9,04000US27
Minnesota,6/21/20,Grocery and Pharmacy,7,04000US27
Minnesota,6/22/20,Grocery and Pharmacy,4,04000US27
Minnesota,6/23/20,Grocery and Pharmacy,7,04000US27
Minnesota,6/24/20,Grocery and Pharmacy,8,04000US27
Minnesota,6/25/20,Grocery and Pharmacy,9,04000US27
Minnesota,6/26/20,Grocery and Pharmacy,8,04000US27
Minnesota,6/27/20,Grocery and Pharmacy,8,04000US27
Minnesota,6/28/20,Grocery and Pharmacy,3,04000US27
Minnesota,6/29/20,Grocery and Pharmacy,3,04000US27
Minnesota,6/30/20,Grocery and Pharmacy,10,04000US27
Minnesota,7/1/20,Grocery and Pharmacy,15,04000US27
Minnesota,7/2/20,Grocery and Pharmacy,22,04000US27
Minnesota,7/3/20,Grocery and Pharmacy,17,04000US27
Minnesota,7/4/20,Grocery and Pharmacy,-5,04000US27
Minnesota,7/5/20,Grocery and Pharmacy,-3,04000US27
Minnesota,7/6/20,Grocery and Pharmacy,6,04000US27
Minnesota,7/7/20,Grocery and Pharmacy,8,04000US27
Minnesota,7/8/20,Grocery and Pharmacy,6,04000US27
Minnesota,7/9/20,Grocery and Pharmacy,6,04000US27
Minnesota,7/10/20,Grocery and Pharmacy,7,04000US27
Minnesota,7/11/20,Grocery and Pharmacy,4,04000US27
Minnesota,7/12/20,Grocery and Pharmacy,7,04000US27
Minnesota,7/13/20,Grocery and Pharmacy,6,04000US27
Minnesota,7/14/20,Grocery and Pharmacy,5,04000US27
Minnesota,7/15/20,Grocery and Pharmacy,9,04000US27
Minnesota,7/16/20,Grocery and Pharmacy,8,04000US27
Minnesota,7/17/20,Grocery and Pharmacy,2,04000US27
Minnesota,7/18/20,Grocery and Pharmacy,-1,04000US27
Minnesota,7/19/20,Grocery and Pharmacy,3,04000US27
Minnesota,7/20/20,Grocery and Pharmacy,1,04000US27
Minnesota,7/21/20,Grocery and Pharmacy,0,04000US27
Minnesota,7/22/20,Grocery and Pharmacy,2,04000US27
Minnesota,7/23/20,Grocery and Pharmacy,3,04000US27
Minnesota,7/24/20,Grocery and Pharmacy,1,04000US27
Minnesota,7/25/20,Grocery and Pharmacy,-3,04000US27
Minnesota,7/26/20,Grocery and Pharmacy,-3,04000US27
Minnesota,7/27/20,Grocery and Pharmacy,0,04000US27
Minnesota,7/28/20,Grocery and Pharmacy,0,04000US27
Minnesota,7/29/20,Grocery and Pharmacy,2,04000US27
Minnesota,7/30/20,Grocery and Pharmacy,3,04000US27
Minnesota,7/31/20,Grocery and Pharmacy,3,04000US27
Minnesota,8/1/20,Grocery and Pharmacy,2,04000US27
Minnesota,8/2/20,Grocery and Pharmacy,2,04000US27
Minnesota,8/3/20,Grocery and Pharmacy,2,04000US27
Minnesota,8/4/20,Grocery and Pharmacy,3,04000US27
Minnesota,8/5/20,Grocery and Pharmacy,2,04000US27
Minnesota,8/6/20,Grocery and Pharmacy,3,04000US27
Minnesota,8/7/20,Grocery and Pharmacy,1,04000US27
Minnesota,2/15/20,Parks,13,04000US27
Minnesota,2/16/20,Parks,11,04000US27
Minnesota,2/17/20,Parks,5,04000US27
Minnesota,2/18/20,Parks,-9,04000US27
Minnesota,2/19/20,Parks,-13,04000US27
Minnesota,2/20/20,Parks,-14,04000US27
Minnesota,2/21/20,Parks,6,04000US27
Minnesota,2/22/20,Parks,26,04000US27
Minnesota,2/23/20,Parks,44,04000US27
Minnesota,2/24/20,Parks,5,04000US27
Minnesota,2/25/20,Parks,3,04000US27
Minnesota,2/26/20,Parks,-1,04000US27
Minnesota,2/27/20,Parks,-5,04000US27
Minnesota,2/28/20,Parks,0,04000US27
Minnesota,2/29/20,Parks,5,04000US27
Minnesota,3/1/20,Parks,40,04000US27
Minnesota,3/2/20,Parks,-1,04000US27
Minnesota,3/3/20,Parks,20,04000US27
Minnesota,3/4/20,Parks,5,04000US27
Minnesota,3/5/20,Parks,-15,04000US27
Minnesota,3/6/20,Parks,6,04000US27
Minnesota,3/7/20,Parks,21,04000US27
Minnesota,3/8/20,Parks,93,04000US27
Minnesota,3/9/20,Parks,-1,04000US27
Minnesota,3/10/20,Parks,6,04000US27
Minnesota,3/11/20,Parks,11,04000US27
Minnesota,3/12/20,Parks,-10,04000US27
Minnesota,3/13/20,Parks,-2,04000US27
Minnesota,3/14/20,Parks,-14,04000US27
Minnesota,3/15/20,Parks,31,04000US27
Minnesota,3/16/20,Parks,-13,04000US27
Minnesota,3/17/20,Parks,33,04000US27
Minnesota,3/18/20,Parks,7,04000US27
Minnesota,3/19/20,Parks,-31,04000US27
Minnesota,3/20/20,Parks,-3,04000US27
Minnesota,3/21/20,Parks,-5,04000US27
Minnesota,3/22/20,Parks,18,04000US27
Minnesota,3/23/20,Parks,35,04000US27
Minnesota,3/24/20,Parks,22,04000US27
Minnesota,3/25/20,Parks,-11,04000US27
Minnesota,3/26/20,Parks,55,04000US27
Minnesota,3/27/20,Parks,55,04000US27
Minnesota,3/28/20,Parks,-44,04000US27
Minnesota,3/29/20,Parks,-16,04000US27
Minnesota,3/30/20,Parks,98,04000US27
Minnesota,3/31/20,Parks,79,04000US27
Minnesota,4/1/20,Parks,49,04000US27
Minnesota,4/2/20,Parks,25,04000US27
Minnesota,4/3/20,Parks,-39,04000US27
Minnesota,4/4/20,Parks,12,04000US27
Minnesota,4/5/20,Parks,98,04000US27
Minnesota,4/6/20,Parks,35,04000US27
Minnesota,4/7/20,Parks,105,04000US27
Minnesota,4/8/20,Parks,31,04000US27
Minnesota,4/9/20,Parks,-14,04000US27
Minnesota,4/10/20,Parks,34,04000US27
Minnesota,4/11/20,Parks,50,04000US27
Minnesota,4/12/20,Parks,-48,04000US27
Minnesota,4/13/20,Parks,-22,04000US27
Minnesota,4/14/20,Parks,-18,04000US27
Minnesota,4/15/20,Parks,1,04000US27
Minnesota,4/16/20,Parks,22,04000US27
Minnesota,4/17/20,Parks,37,04000US27
Minnesota,4/18/20,Parks,66,04000US27
Minnesota,4/19/20,Parks,92,04000US27
Minnesota,4/20/20,Parks,22,04000US27
Minnesota,4/21/20,Parks,48,04000US27
Minnesota,4/22/20,Parks,134,04000US27
Minnesota,4/23/20,Parks,59,04000US27
Minnesota,4/24/20,Parks,75,04000US27
Minnesota,4/25/20,Parks,92,04000US27
Minnesota,4/26/20,Parks,121,04000US27
Minnesota,4/27/20,Parks,122,04000US27
Minnesota,4/28/20,Parks,-1,04000US27
Minnesota,4/29/20,Parks,74,04000US27
Minnesota,4/30/20,Parks,127,04000US27
Minnesota,5/1/20,Parks,79,04000US27
Minnesota,5/2/20,Parks,112,04000US27
Minnesota,5/3/20,Parks,156,04000US27
Minnesota,5/4/20,Parks,76,04000US27
Minnesota,5/5/20,Parks,67,04000US27
Minnesota,5/6/20,Parks,119,04000US27
Minnesota,5/7/20,Parks,88,04000US27
Minnesota,5/8/20,Parks,65,04000US27
Minnesota,5/9/20,Parks,39,04000US27
Minnesota,5/10/20,Parks,41,04000US27
Minnesota,5/11/20,Parks,99,04000US27
Minnesota,5/12/20,Parks,127,04000US27
Minnesota,5/13/20,Parks,39,04000US27
Minnesota,5/14/20,Parks,126,04000US27
Minnesota,5/15/20,Parks,154,04000US27
Minnesota,5/16/20,Parks,54,04000US27
Minnesota,5/17/20,Parks,5,04000US27
Minnesota,5/18/20,Parks,99,04000US27
Minnesota,5/19/20,Parks,157,04000US27
Minnesota,5/20/20,Parks,175,04000US27
Minnesota,5/21/20,Parks,115,04000US27
Minnesota,5/22/20,Parks,121,04000US27
Minnesota,5/23/20,Parks,88,04000US27
Minnesota,5/24/20,Parks,196,04000US27
Minnesota,5/25/20,Parks,189,04000US27
Minnesota,5/26/20,Parks,74,04000US27
Minnesota,5/27/20,Parks,149,04000US27
Minnesota,5/28/20,Parks,130,04000US27
Minnesota,5/29/20,Parks,102,04000US27
Minnesota,5/30/20,Parks,114,04000US27
Minnesota,5/31/20,Parks,188,04000US27
